id,location,public,available,hours,addresses,lat,lon
12517.0,Gelijkvloers: achterkant van de centrale trappenhal,Oui-Ja,Non-Nee,Maandag t.e.m. donderdag: 08u00 tot 17u30. Vrijdag: 08u00 tot 15u30,"Technologiepark 73 ,9052 ,Zwijnaarde , Belgium",40.1419215,-6.427271
12518.0,Face à l accueil,Oui-Ja,Non-Nee,08h - 16h,"Rue du Temple 15 ,6180 ,Courcelles , Belgium",40.10090676,-6.463784305
12519.0,A côté du bureau d accueil,Oui-Ja,Non-Nee,08h-12h / 13h - 17h,"Place Larsimont ,6183 ,Trazegnies , Belgium",40.093518,-6.4119142
12520.0,Dans le couloir près du bureau Livescan,Oui-Ja,Oui-Ja,,"Place de la Wallonie 1 ,6140 ,Fontaine-l Evêque , Belgium",40.05908855,-6.5330111
12522.0,Grande salle,Oui-Ja,Non-Nee,,"Place de bourgogne  1 ,7730 ,Estaimbourg , Belgium",37.8775325,126.7559511
12523.0,Hall d entrée,Oui-Ja,Non-Nee,,"avenue des Sports ,7730 ,Néchin , Belgium",37.86210694074074,126.7763857074074
12524.0,Bureau,Oui-Ja,Non-Nee,,"rue Moulin Masure 9 ,7730 ,Estaimpuis , Belgium",39.79067353333333,-6.3924289666666665
12525.0,Cafétéria,Oui-Ja,Non-Nee,,"rue des Oiseaux ,7730 ,Leers-Nord , Belgium",37.8605744,126.7841992
12526.0,Hall d entrée,Oui-Ja,Non-Nee,,"rue du Pont Tunnel 1 ,7730 ,Estaimpuis , Belgium",37.85805273333333,126.7818855
12527.0,Hall d accueil,Oui-Ja,Non-Nee,,"rue de Berne 4 ,7730 ,Leers-Nord , Belgium",52.48654315,13.350821301789058
12528.0,Piscine - Sauveteur,Oui-Ja,Non-Nee,,"rue Moulin Masure 9 ,7730 ,Estaimpuis , Belgium",37.8583879,126.78613087142855
12529.0,Accueil,Oui-Ja,Non-Nee,,"rue de l Eglise 1 ,1435 ,Corbais , Belgium",52.4838539,13.340755182967287
12530.0,13e étage,Oui-Ja,Non-Nee,,"Place Saint Lazare 2 ,1210 ,Bruxelles , Belgium",37.85082229090909,126.8818002090909
12531.0,15e étage,Oui-Ja,Non-Nee,,"Place Saint Lazare 2 ,1210 ,Bruxelles , Belgium",52.483689600000005,13.352822090579057
12532.0,Dans le bureau d accueil,Non-Nee,Non-Nee,,"Rue de la Citadelle 124 ,7500 ,Tournai , Belgium",53.766577,20.4233928
12533.0,Hall d entrée,Oui-Ja,Non-Nee,,"rue de la Vieille Fosse 1 ,4400 ,Flémalle , Belgium",52.476628,13.356393241086206
12534.0,Hall d accueil,Oui-Ja,Non-Nee,,"Chaussée de Ramioul 8 ,4400 ,Flémalle , Belgium",39.8964376,-6.465834
12535.0,Hall d accueil,Oui-Ja,Non-Nee,,"rue Emile Sergrijsels 15 ,1081 ,Bruxelles , Belgium",53.76576496052631,20.43227155526316
12536.0,Hall d accueil,Oui-Ja,Non-Nee,,"rue des Roseaux 1 ,7331 ,Baudour , Belgium",37.86168315,126.80704195
12537.0,Rez-de-chaussée : entrée du site,Non-Nee,Non-Nee,,"Kempische Steenweg 293 ,3500 ,Hasselt , Belgium",53.767706285,20.43328265
12538.0,Chalet du Parc ,Oui-Ja,Non-Nee,,"Place de Bourgogne 1 ,7730 ,Estaimbourg , Belgium",53.76826018571428,20.43801405714286
12539.0,"Kantoor Deme, inkom",Non-Nee,Non-Nee,,"Lanceloot Blondeellaan  ,8380 ,Brugge , Belgium",37.83143538,126.81923412
12540.0,Naast de inkom deur van de hal.,Oui-Ja,Non-Nee,openingsuren van TC De Lusthoven,"De Lusthoven 14 ,2370 ,Arendonk , Belgium",37.8490416,126.7931418
12541.0,Aanhangwagencentrale,Oui-Ja,Non-Nee,openingsuren Aanhangwagencentrale,"Schotelven  6 ,2370 ,Arendonk , Belgium",49.9086802,-97.151882
12542.0,"THV Noordzee en Kust
Blok D2 - rechtse kantoor - gelijkvloers",Oui-Ja,Non-Nee,ma-vrij 08-17u,"Skaldenstraat  121 ,9042 ,Desteldonk , Belgium",37.81529453333333,126.79863076666668
12543.0,Hall d entrée,Oui-Ja,Non-Nee,,"rue de la Vieille Espérance  24 ,4100 ,Seraing , Belgium",39.9155501,-6.40945915
12546.0,Accueil,Oui-Ja,Non-Nee,,"avenue Gouverneur Bovesse 96 ,5100 ,Jambes , Belgium",19.30338275,-99.233936662242
12554.0,Inkomhal gebouw C (loket kontrolekamer),Oui-Ja,Oui-Ja,,"Scheldelaan  480 ,2040 ,Antwerpen , Belgium",37.84699185,126.75946855
12555.0,Inkomhal Gebouw W,Oui-Ja,Oui-Ja,,"Scheldelaan  480 ,2040 ,Antwerpen , Belgium",25.045930766666665,121.5066857
12556.0,Inkomhal medische dienst,Oui-Ja,Oui-Ja,,"Scheldelaan  480 ,2040 ,Antwerpen , Belgium",25.04523585,121.50437565
12557.0,gelijkvloers gang na inkom,Oui-Ja,Oui-Ja,,"Koninklijke Baan  18 ,8660 ,De Panne , Belgium",37.7874524,126.7696256
12558.0,"Arrière ligne de caisses, zone bureau",Oui-Ja,Non-Nee,10h - 19h,"Rue de maire ,7503 ,Tournai , Belgium",37.81137386,126.768595905
12559.0,binnen in de inkomhal,Oui-Ja,Non-Nee,tijdens openingsuren vaccinatiecentrum,"Noordervest 52 ,3990 ,Peer , Belgium",37.8184845,126.7355126
12560.0,couloir,Non-Nee,Non-Nee,,"Avenue Robert Schuman 102 102 ,1400 ,Nivelles , Belgium",25.04065636,121.50174317999999
12561.0,U gebouw - gelijkvloers - koffie ruimte - rechter muur,Non-Nee,Oui-Ja,Van Meirhaeghe Karin,"Temselaan 100 ,1853 , Strombeek Bever , Belgium",25.04261775,121.5016324
12562.0,couloir principal,Oui-Ja,Non-Nee,8h - 17h du lundi au vendredi,"Avenue André Ernst 9 9 ,4800 ,Petit-Rechain , Belgium",40.08601244,-6.620799646666667
12564.0,Ecole st Albert	,Non-Nee,Non-Nee,,"av Fernand Charlot 35 ,1370 ,Jodoigne , Belgium",40.17102814285714,-6.721935957142857
12565.0,Play 2 move,Oui-Ja,Non-Nee,,"Rue de l industrie  1 ,1400 ,Nivelles	 , Belgium",25.0414789,121.5024557
12566.0,Salle du Mahiermont,Oui-Ja,Non-Nee,,"rue JB Stouffs 12 ,1332 ,Genval	 , Belgium",37.76962412307692,126.77103131538463
12567.0,"Local Jacques Brel, Maison des Aînés",Non-Nee,Non-Nee,,"rue Croy 2 ,1330 ,Rixensart	 , Belgium",-12.1324888,-76.9737324
12568.0, Nos Tayons - Maison de Repos CPAS	,Non-Nee,Oui-Ja,,"Rue Sainte Barbe 19 ,1400 ,Nivelles , Belgium",42.9623079,-1.5768029
12569.0,Salle Rerum Novarum,Non-Nee,Non-Nee,,"Rue de Bruxelles 12 ,1480 ,Tubize	 , Belgium",53.7697797,20.4396771
12570.0,"Résidence d Arenberg (Maison de repos & de soins)
Hall d entrée",Non-Nee,,,"Rue Docteur Colson 1 ,1430 ,Rebecq , Belgium",25.03482,121.4954856
