id,type,address,number,postal_code,municipality,province,location,public,available,hours,lat,lon,full_address
1971.0,,Paul Gilsonlaan,455.0,1620.0,Drogenbos,Vlaams-Brabant,nabij onthaal,,,,50.7941917,4.3111434,"Paul Gilsonlaan 455 ,1620 ,Drogenbos"
1972.0,,Oudebareelstraat,85.0,9041.0,Oostakker,Oost-Vlaanderen,nabij onthaal,,,,51.07585865,3.7758752986787423,"Oudebareelstraat 85 ,9041 ,Oostakker"
1973.0,,Zwijndrechtsestraat,151.0,2070.0,Burcht,Antwerpen,nabij onthaal,,,,51.207085750000005,4.340511017250838,"Zwijndrechtsestraat 151 ,2070 ,Burcht"
1974.0,,Wezembeeklaan,114.0,1950.0,Kraainem,Vlaams-Brabant,nabij onthaal,,,,50.8488863,4.4731175,"Wezembeeklaan 114 ,1950 ,Kraainem"
1975.0,,Zemstbaan,208.0,2800.0,Zemst,Antwerpen,nabij onthaal,,,,51.0055423,4.4719908,"Zemstbaan 208 ,2800 ,Zemst"
1976.0,,Vlinderlaan,3360.0,3360.0,Korbeek-Lo,Vlaams-Brabant,nabij onthaal,,,,50.865867,4.7473959,"Vlinderlaan 3360 ,3360 ,Korbeek-Lo"
1977.0,,Strandlaan,19.0,8670.0,Koksijde,West-Vlaanderen,nabij onthaal,,,,51.09969115,2.630091498291725,"Strandlaan 19 ,8670 ,Koksijde"
1978.0,,Rue de Clairefontaine,1.0,6700.0,Arlon,Luxembourg,près de l accueil,,,,49.6791398,5.822562,"Rue de Clairefontaine 1 ,6700 ,Arlon"
1979.0,,Chée de Liège,41.0,6900.0,Marche-en-Famenne,Luxembourg,espace client à côté entrée Brico,,,,,,"Chée de Liège 41 ,6900 ,Marche-en-Famenne"
1980.0,,Rue de Mairie,6.0,7503.0,Froyennes,Hainaut,espace client ,,,,,,"Rue de Mairie 6 ,7503 ,Froyennes"
1981.0,,Rue de la Station,1.0,6110.0,Montigny-le-Tilleul,Hainaut,près de l accueil,,,,50.3690791,4.3963261,"Rue de la Station 1 ,6110 ,Montigny-le-Tilleul"
1982.0,,Rue Brasse Compagne,1.0,4040.0,Herstal,Liège,près de l accueil,,,,50.66415,5.62346,"Rue Brasse Compagne 1 ,4040 ,Herstal"
1983.0,,Rue du Passage d Eau,2.0,4400.0,Flémalle,Liège,près de l accueil,,,,50.60937945,5.626279940654431,"Rue du Passage d Eau 2 ,4400 ,Flémalle"
1984.0,,Avenue Mon Bijou,10.0,4960.0,Malmédy,Liège,près de l accueil,,,,,,"Avenue Mon Bijou 10 ,4960 ,Malmédy"
1985.0,,Rue de Tahon,16.0,6041.0,Gosselies,Hainaut,près de l accueil,,,,50.466773,4.435914,"Rue de Tahon 16 ,6041 ,Gosselies"
1986.0,,Chée de Mons,21.0,7100.0,Haine-Saint-Pierre,Hainaut,près de l accueil,,,,,,"Chée de Mons 21 ,7100 ,Haine-Saint-Pierre"
1988.0,,Rue Jean Jaures,33.0,4430.0,Ans,Liège,près de l accueil,,,,50.6545794,5.5291457069798895,"Rue Jean Jaures 33 ,4430 ,Ans"
1989.0,,Bv. De L Europe,3.0,1301.0,Bierges,Brabant Wallon,près de l accueil,,,,50.7110018,4.6057545,"Bv. De L Europe 3 ,1301 ,Bierges"
1990.0,,Avenue Charles Quint,560.0,1082.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.8721985,4.2928506,"Avenue Charles Quint 560 ,1082 ,Bruxelles"
1991.0,,Rue de la Guelenne,1.0,7060.0,Soignies,Hainaut,près de l accueil,,,,50.576677,4.069825,"Rue de la Guelenne 1 ,7060 ,Soignies"
1992.0,,Chée de Dinant,1137.0,5100.0,Wépion,Namur,près de l accueil,,,,,,"Chée de Dinant 1137 ,5100 ,Wépion"
1993.0,,Rue de la Clef,20.0,4620.0,Fléron,Liège,près de l accueil,,,,50.61531375,5.691393115172424,"Rue de la Clef 20 ,4620 ,Fléron"
1994.0,,Bv. Du Souverain,240.0,1160.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,,,"Bv. Du Souverain 240 ,1160 ,Bruxelles"
1995.0,,Avenue Des Olympiades,20.0,1140.0,Bruxelles,Bruxelles-Brussel, 5ième talent team et HR,,,,50.8678315,4.4037328,"Avenue Des Olympiades 20 ,1140 ,Bruxelles"
1996.0,,Avenue Des Olympiades,20.0,1140.0,Bruxelles,Bruxelles-Brussel, près de l accueil étage P,,,,50.8678315,4.4037328,"Avenue Des Olympiades 20 ,1140 ,Bruxelles"
1997.0,,Avenue Des Olympiades,20.0,1140.0,Bruxelles,Bruxelles-Brussel,près de l accueil magasin,,,,50.8678315,4.4037328,"Avenue Des Olympiades 20 ,1140 ,Bruxelles"
1998.0,,Rue du Condroz,16.0,4100.0,Boncelles,Liège,près de l accueil,,,,50.48533195,5.096912643749999,"Rue du Condroz 16 ,4100 ,Boncelles"
1999.0,,Quai Des Vennes,1.0,4020.0,Liège,Liège," Près de l accueil, Belle Île",,,,50.61644865,5.592700205308042,"Quai Des Vennes 1 ,4020 ,Liège"
2000.0,,Place de Grand Près,1.0,7000.0,Mons,Hainaut, près de l accueil Hyper,,,,,,"Place de Grand Près 1 ,7000 ,Mons"
2001.0,,Chée de Charleroi,579.0,1410.0,Waterloo,Brabant Wallon,près de l accueil,,,,,,"Chée de Charleroi 579 ,1410 ,Waterloo"
2002.0,,Rue Neuve,123.0,1000.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.8549391,4.3585619,"Rue Neuve 123 ,1000 ,Bruxelles"
2003.0,,Drève De Richelle,10.0,1410.0,Waterloo,Brabant Wallon,près de l accueil,,,,50.718699,4.400749,"Drève De Richelle 10 ,1410 ,Waterloo"
2004.0,,Avenue Du Park,20.0,7700.0,Mouscron,Hainaut,près de l accueil,,,,,,"Avenue Du Park 20 ,7700 ,Mouscron"
2005.0,,Cours St-Michel,80.0,1040.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.8341526,4.4015383,"Cours St-Michel 80 ,1040 ,Bruxelles"
2006.0,,Avenue Frères Legrain,75.0,1150.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.8266806,4.4110887,"Avenue Frères Legrain 75 ,1150 ,Bruxelles"
2007.0,,Rue Gatti De Gamond,60.0,1180.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.804601149999996,4.328756345292527,"Rue Gatti De Gamond 60 ,1180 ,Bruxelles"
2008.0,,Chée De Waterloo,609.0,1050.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,,,"Chée De Waterloo 609 ,1050 ,Bruxelles"
2010.0,,Chée de Boondael,442.0,1050.0,Bruxelles,Bruxelles-Brussel,derrière caisse 1,,,,,,"Chée de Boondael 442 ,1050 ,Bruxelles"
2011.0,,Avenue Marius Renard,21.0,1070.0,Bruxelles,Bruxelles-Brussel,près de l accueil,,,,50.827632,4.2878639,"Avenue Marius Renard 21 ,1070 ,Bruxelles"
2013.0,,Schoebroeckstraat,50.0,3583.0,Paal,Limburg, kantoor glvl,,,,51.03988,5.17233,"Schoebroeckstraat 50 ,3583 ,Paal"
2014.0,,Rue de la Loi,16.0,1000.0,Bruxelles,Bruxelles-Brussel, rez salle de controle,,,,50.8461212,4.3663795,"Rue de la Loi 16 ,1000 ,Bruxelles"
2015.0,,Rue de la Loi,18.0,1000.0,Bruxelles,Bruxelles-Brussel,Rez de chaussée,,,,50.8459559,4.36717,"Rue de la Loi 18 ,1000 ,Bruxelles"
2017.0,,Rode Kruislaan,20.0,2400.0,MOL,Antwerpen, inkomhal,,,,51.1802873,5.114069,"Rode Kruislaan 20 ,2400 ,MOL"
2018.0,,Rode Kruislaan,20.0,2400.0,MOL,Antwerpen,buitenmuur kassa,,,,51.1802873,5.114069,"Rode Kruislaan 20 ,2400 ,MOL"
2019.0,,Rode Kruislaan,20.0,2400.0,MOL,Antwerpen, inkomhal,,,,51.1802873,5.114069,"Rode Kruislaan 20 ,2400 ,MOL"
2020.0,,Molenhoekstraat,2.0,2400.0,MOL,Antwerpen, inkomhal,,,,51.187009,5.1205014,"Molenhoekstraat 2 ,2400 ,MOL"
2024.0,,Rue Aily,1.0,4431.0,Loncin,Liège,pas de véhicule fixe - ECFM ANS,,,,50.6609944,5.5039834,"Rue Aily 1 ,4431 ,Loncin"
2025.0,,Rue des Thermes Romains,7.0,6700.0,Arlon,Luxembourg,pas véhicule fixe,,,,49.68057,5.8145303,"Rue des Thermes Romains 7 ,6700 ,Arlon"
2027.0,,Rue de la Ferme,39.0,5020.0,Flawinne,Namur,pas véhicule fixe,,,,50.45908875000001,4.39327595454092,"Rue de la Ferme 39 ,5020 ,Flawinne"
2028.0,,Rue de Bruxelles,4.0,4800.0,Verviers,Liège,pas véhicule fixe,,,,50.5316797,5.5667395,"Rue de Bruxelles 4 ,4800 ,Verviers"
2029.0,,Rue de Bruxelles,4.0,4800.0,Verviers,Liège,pas véhicule fixe,,,,50.5316797,5.5667395,"Rue de Bruxelles 4 ,4800 ,Verviers"
2030.0,,Dorpstraat,67.0,2811.0,Leest,Antwerpen," inkomhal, muur rechterkant",,,,51.0318818,4.4104304,"Dorpstraat 67 ,2811 ,Leest"
2031.0,,Leliestraat,32.0,2800.0,MECHELEN,Antwerpen,"inkomhal, links muur",,,,51.0105942,4.487408478982711,"Leliestraat 32 ,2800 ,MECHELEN"
2032.0,,Winketkaai,32.0,2800.0,MECHELEN,Antwerpen,"inkomhal, links in kast tegen muur",,,,51.0304028,4.470997,"Winketkaai 32 ,2800 ,MECHELEN"
2033.0,,Boutersemstraat,57.0,2800.0,MECHELEN,Antwerpen,inkomhal links tegen muur,,,,50.8608432,4.8873997,"Boutersemstraat 57 ,2800 ,MECHELEN"
2035.0,,Leeweg,25.0,9270.0,LAARNE,Oost-Vlaanderen, buitenmuur aan ingang,,,,51.030574,3.8745581,"Leeweg 25 ,9270 ,LAARNE"
2040.0,,Avenue des Chênes,40.0,6001.0,Marcinelle,Hainaut,,,,,50.37781615,4.454968810022837,"Avenue des Chênes 40 ,6001 ,Marcinelle"
2041.0,,Lammerdries,55.0,2250.0,Olen,Antwerpen,gebouw 002 glvl,,,,51.1481589,4.918342248581763,"Lammerdries 55 ,2250 ,Olen"
2042.0,,Antwerpseweg,15.0,2340.0,Beerse,Antwerpen,gebouw 100 glvl,,,,51.30823345,4.846823643906606,"Antwerpseweg 15 ,2340 ,Beerse"
2043.0,,Janssen Pharmaceuticalaan,3.0,2440.0,Geel,Antwerpen,Gebouw 091 glvl,,,,51.12574635,4.959083217042888,"Janssen Pharmaceuticalaan 3 ,2440 ,Geel"
2046.0,,Turnhoutseweg,30.0,2340.0,Beerse,Antwerpen,gebouw 140 glvl,,,,51.3113239,4.867664135810617,"Turnhoutseweg 30 ,2340 ,Beerse"
2047.0,,Turnhoutseweg,30.0,2340.0,Beerse,Antwerpen,Gebouw 260 glvl,,,,51.3113239,4.867664135810617,"Turnhoutseweg 30 ,2340 ,Beerse"
2048.0,,Turnhoutseweg,30.0,2340.0,Beerse,Antwerpen,Gebouw 701 glvl,,,,51.3113239,4.867664135810617,"Turnhoutseweg 30 ,2340 ,Beerse"
2051.0,,Loenhoutseweg,59.0,2320.0,Hoogstraten,Antwerpen,,,,,51.393622949999994,4.753374820044929,"Loenhoutseweg 59 ,2320 ,Hoogstraten"
2052.0,,Paenhuisstraat,13.0,3770.0,Riemst,Limburg,buitenmuur biblio glvl,,,,50.80991265,5.604373184361872,"Paenhuisstraat 13 ,3770 ,Riemst"
2053.0,,Reeckervelt,3.0,3770.0,RIEMST,Limburg,buitenzijde toegangspoort sporthal,,,,50.8142575,5.596993659955731,"Reeckervelt 3 ,3770 ,RIEMST"
2054.0,,St. JANSSTRAAT,8.0,3770.0,RIEMST,Limburg, toegangspoort sporthal buiten,,,,50.8078176,5.574628040302098,"St. JANSSTRAAT 8 ,3770 ,RIEMST"
2055.0,,Bampstraat,8.0,3770.0,RIEMST,Limburg,voorgevel glvl,,,,50.7866736,5.596210226922121,"Bampstraat 8 ,3770 ,RIEMST"
2057.0,,Route de Forrières,3.0,5580.0,Jemelle,Namur,pas véhicule fixe,,,,50.1597445,5.267313,"Route de Forrières 3 ,5580 ,Jemelle"
2058.0,,Route de Forrières,3.0,5580.0,Jemelle,Namur,pas de véhicule fixe,,,,50.1597445,5.267313,"Route de Forrières 3 ,5580 ,Jemelle"
2059.0,,Route de Forrières,3.0,5580.0,Jemelle,Namur,pas véhicule fixe,,,,50.1597445,5.267313,"Route de Forrières 3 ,5580 ,Jemelle"
2060.0,,Rue Aily,1.0,4431.0,LONCIN,Liège,pas véhicule fixe,,,,50.6609944,5.5039834,"Rue Aily 1 ,4431 ,LONCIN"
2061.0,,Rue Aily,1.0,4431.0,LONCIN,Liège,pas véhicule fixe,,,,50.6609944,5.5039834,"Rue Aily 1 ,4431 ,LONCIN"
2062.0,,Tervuursesteenweg,173.0,1820.0,Steenokkerzeel,Vlaams-Brabant,buitenmuur De Camme,,,,50.9330218,4.496646278350688,"Tervuursesteenweg 173 ,1820 ,Steenokkerzeel"
2063.0,,Avenue de l Espace Sport,4.0,4620.0,Fléron,Liège,"loc. Surveillants, rez",,,,50.61243385,5.678211942403751,"Avenue de l Espace Sport 4 ,4620 ,Fléron"
2064.0,,Rue F. Lapierre,19.0,4620.0,Fléron,Liège,infirmerie,,,,50.63084,5.69821,"Rue F. Lapierre 19 ,4620 ,Fléron"
2065.0,,Dijkstraat,1.0,3150.0,Wespelaar,Vlaams-Brabant,buitenmuur ingang,,,,50.9621178,4.6402676,"Dijkstraat 1 ,3150 ,Wespelaar"
2066.0,,Markt,17.0,3150.0,HAACHT,Vlaams-Brabant,tussen café Den Anker en apotheek,,,,51.118216450000006,4.6602416851069375,"Markt 17 ,3150 ,HAACHT"
2067.0,,Kruineikestraat,2.0,3150.0,Tildonk,Vlaams-Brabant,ingang,,,,50.94360975,4.64439646620249,"Kruineikestraat 2 ,3150 ,Tildonk"
2068.0,,Pastoriestraat,50.0,3150.0,Haacht,Vlaams-Brabant,buitengevel feestzaal,,,,50.95574285,4.679019393085106,"Pastoriestraat 50 ,3150 ,Haacht"
2069.0,,Kapelstraat,8.0,2540.0,Hove,Antwerpen, rechter kant van de ingang,,,,51.15486115,4.470070637663575,"Kapelstraat 8 ,2540 ,Hove"
2070.0,,Rene Verbeecklaan,3.0,2540.0,HOVE,Antwerpen,glvl,,,,51.1532974,4.4787679,"Rene Verbeecklaan 3 ,2540 ,HOVE"
2071.0,,Paul van Ostayenlaan,2.0,2540.0,HOVE,Antwerpen,glvl,,,,,,"Paul van Ostayenlaan 2 ,2540 ,HOVE"
2073.0,,Rue César Frank,163.0,4851.0,Gemmenich,Liège,hall entrée,,,,,,"Rue César Frank 163 ,4851 ,Gemmenich"
2074.0,,Nieuwmoer dorp,10.0,2920.0,Kalmthout,Antwerpen,buitenkast,,,,51.4317422,4.5135438,"Nieuwmoer dorp 10 ,2920 ,Kalmthout"
2075.0,,Brasschaatsteenweg,35.0,2920.0,KALMTHOUT,Antwerpen,buitenkast,,,,51.3945314,4.5024182,"Brasschaatsteenweg 35 ,2920 ,KALMTHOUT"
2084.0,,Haachtsesteenweg,579.0,1030.0,Bruxelles,Bruxelles-Brussel,glvl naast balie,,,,50.8703182,4.3882382,"Haachtsesteenweg 579 ,1030 ,Bruxelles"
2087.0,,Campus Blairon,800.0,2300.0,Turnhout,Antwerpen,onthaal gang t.h.v. EHBO,,,,51.3175338,4.929279023970402,"Campus Blairon 800 ,2300 ,Turnhout"
2088.0,,Lepelstraat,2.0,2290.0,Vorselaar,Antwerpen,onthaal gang thv EHBO,,,,51.2010273,4.772653975538841,"Lepelstraat 2 ,2290 ,Vorselaar"
2089.0,,Kleinhoefstraat,4.0,2440.0,Geel,Antwerpen,onthaal glvl thv EHBO lokaal,,,,51.160876200000004,4.961817590483868,"Kleinhoefstraat 4 ,2440 ,Geel"
2090.0,,Birminghamstraat,221.0,1070.0,Brussel,Bruxelles-Brussel," hoofdingang, links",,,,50.8439057,4.3186407,"Birminghamstraat 221 ,1070 ,Brussel"
2091.0,,Fonsnylaan,40.0,1060.0,Brussel,Bruxelles-Brussel," EHBO zaal, glvl, achterkant",,,,50.8340471,4.3361409,"Fonsnylaan 40 ,1060 ,Brussel"
2092.0,,Triomflaan,173.0,1160.0,Brussel,Bruxelles-Brussel,"5e verd, oostkant",,,,50.8175193,4.402808833270685,"Triomflaan 173 ,1160 ,Brussel"
2094.0,,Baron Tibbautstraat,29.0,9290.0,Berlare,Oost-Vlaanderen,inkomhal glvl,,,,51.0462752,3.943152273332273,"Baron Tibbautstraat 29 ,9290 ,Berlare"
2096.0,,Bd. Ernest Mélot,23.0,5000.0,Namur,Namur,,,,,50.4682562,4.8615981,"Bd. Ernest Mélot 23 ,5000 ,Namur"
2097.0,,Rue Aily,1.0,4431.0,Ans,Liège,,,,,50.6609944,5.5039834,"Rue Aily 1 ,4431 ,Ans"
2098.0,,Rue Aily,1.0,4431.0,Ans,Liège,,,,,50.6609944,5.5039834,"Rue Aily 1 ,4431 ,Ans"
2103.0,,Bd Ernest Mélot,23.0,5000.0,NAMUR,Namur,,,,,50.4682562,4.8615981,"Bd Ernest Mélot 23 ,5000 ,NAMUR"
2106.0,,Markt,12.0,2440.0,Geel,Antwerpen,inkomhal,,,,51.1622299,4.989674,"Markt 12 ,2440 ,Geel"
2110.0,,Blv. de la Woluwe ,28.0,1150.0,Bruxelles,Bruxelles-Brussel, rez traiteur et boucherie,,,,50.843183,4.371755,"Blv. de la Woluwe  28 ,1150 ,Bruxelles"
2122.0,,Stationsplein,5.0,8000.0,Brugge,West-Vlaanderen,stationshal-glkvl-uuraankond.,,,,51.1971112,3.2178147,"Stationsplein 5 ,8000 ,Brugge"
2123.0,,Veldstraat,83.0,2060.0,Antwerpen,Antwerpen,1e verd. EHBO lokaal,,,,51.22681385,4.432758776191265,"Veldstraat 83 ,2060 ,Antwerpen"
2126.0,,Bergensesteenweg,713.0,1600.0,Sint-Pieters-Leeuw,Vlaams-Brabant,inkom bedrijfshal,,,,50.764521200000004,4.252511617324087,"Bergensesteenweg 713 ,1600 ,Sint-Pieters-Leeuw"
2127.0,,Keibergstraat,50.0,3300.0,Tienen,Vlaams-Brabant,rechts van hoofdingang,Y,,,50.821495049999996,4.8879603374614975,"Keibergstraat 50 ,3300 ,Tienen"
2128.0,,Populierenlaan,20.0,8430.0,Middelkerke,West-Vlaanderen,"buitengevel zwembad, links",,,,51.239855000000006,2.967199200946591,"Populierenlaan 20 ,8430 ,Middelkerke"
2129.0,,Scheldestraat,122.0,1080.0,Brussel,Bruxelles-Brussel,achter balie postlokaal,,,,50.869437649999995,4.34103308901441,"Scheldestraat 122 ,1080 ,Brussel"
2130.0,,Naamsesteenweg,955.0,3001.0,Heverlee,Vlaams-Brabant,aan sporthal,,,,50.8467113,4.6956196,"Naamsesteenweg 955 ,3001 ,Heverlee"
2131.0,,Hertogstraat,178.0,3001.0,HEVERLEE,Vlaams-Brabant,hoofding depart. ECHO-DLO,,,,50.8619381,4.6926102,"Hertogstraat 178 ,3001 ,HEVERLEE"
2132.0,,Weerstandsplein,2.0,3290.0,Diest,Vlaams-Brabant,hoofdingang,,,,50.9899712,5.050725007259308,"Weerstandsplein 2 ,3290 ,Diest"
2133.0,,Jozef Huysmanslaan,53.0,1651.0,Lot,Vlaams-Brabant,links ingang magazijn,,,,50.77016935,4.278652323745462,"Jozef Huysmanslaan 53 ,1651 ,Lot"
2136.0,,Rue Bourrie,12.0,5300.0,Andenne,Namur,entré accueil et production,,,,50.5081266,5.1420511,"Rue Bourrie 12 ,5300 ,Andenne"
2137.0,,Rue du Bosquet,4.0,1348.0,Louvain-la-Neuve,Brabant Wallon,hall accueil,,,,50.6605357,4.63182393553887,"Rue du Bosquet 4 ,1348 ,Louvain-la-Neuve"
2138.0,,Eggestraat,1.0,2800.0,Mechelen,Antwerpen,portiersloge Pringles,,,,51.0154768,4.4642487,"Eggestraat 1 ,2800 ,Mechelen"
2139.0,,Westendelaan,1.0,8434.0,Middelkerke,West-Vlaanderen,buitngvl reddingspost kant zeedijk,,,,51.1846921,2.8200129,"Westendelaan 1 ,8434 ,Middelkerke"
2140.0,,Boulevard d Avroy,38.0,4000.0,Liège,Liège,6ième étage,,,,50.6386749,5.567823791866218,"Boulevard d Avroy 38 ,4000 ,Liège"
2141.0,,Rue Traversière,21.0,1210.0,Bruxelles,Bruxelles-Brussel,rez à coté de l incendie,,,,50.854475,4.3682547,"Rue Traversière 21 ,1210 ,Bruxelles"
2143.0,,Smalleheerweg,31.0,9000.0,GENT,Oost-Vlaanderen,schuin over medische dienst,,,,51.0830163,3.780364,"Smalleheerweg 31 ,9000 ,GENT"
2144.0,,Smalleheerweg,31.0,9000.0,GENT,Oost-Vlaanderen,ingang fabriekshal,,,,51.0830163,3.780364,"Smalleheerweg 31 ,9000 ,GENT"
2145.0,,Boulevard du Régent,37.0,1000.0,Bruxelles,Bruxelles-Brussel,4ième étage salle réunion,,,,50.8461923,4.3682002,"Boulevard du Régent 37 ,1000 ,Bruxelles"
2146.0,,Avenue du Stade,19.0,4910.0,Theux,Liège,2e verd,,,,50.5395916,5.8095613,"Avenue du Stade 19 ,4910 ,Theux"
2148.0,,Kanaalweg ,112.0,3980.0,Tessenderlo,Limburg,buiten EHBO lokaal,,,,51.0779744,5.1797944,"Kanaalweg  112 ,3980 ,Tessenderlo"
2153.0,,Industrielaan,13.0,2250.0,Olen,Antwerpen,bureel productie Lintor,,,,51.150956449999995,4.875986408980445,"Industrielaan 13 ,2250 ,Olen"
2155.0,,Zwembadstraat,7.0,9620.0,Zottegem,Oost-Vlaanderen,onthaal,,,,51.088207499999996,3.6999804810848715,"Zwembadstraat 7 ,9620 ,Zottegem"
2156.0,,Philipssite,6.0,3001.0,Leuven,Vlaams-Brabant,"glvl, infobalie",,,,50.8679098,4.7102885,"Philipssite 6 ,3001 ,Leuven"
2157.0,,Avenue D Hougoumont,14.0,1180.0,Bruxelles,Bruxelles-Brussel,"1ière étage bar, bar, ",,,,50.77246725,4.381468043206159,"Avenue D Hougoumont 14 ,1180 ,Bruxelles"
2159.0,,Chemin des Ardoisières,100.0,6880.0,Bertrix,Luxembourg,cabinet médecin,,,,49.85349,5.263561,"Chemin des Ardoisières 100 ,6880 ,Bertrix"
2160.0,,Avenue Werihet,63.0,4020.0,Liège,Liège,entrée infirmerie,,,,50.635755,5.554438,"Avenue Werihet 63 ,4020 ,Liège"
2161.0,,Rue Carl Grun,150.0,4800.0,Verviers,Liège,local arbitres,,,,50.5910672,5.879122358027378,"Rue Carl Grun 150 ,4800 ,Verviers"
2163.0,,Eikelaarstraat,33.0,3600.0,Genk,Limburg,glvl inkomhal receptie,,,,50.93186085,5.482522430837715,"Eikelaarstraat 33 ,3600 ,Genk"
2164.0,,Eikelaarstraat,33.0,3600.0,GENK,Limburg,"glvl, inkomhal OSB gebouw",,,,50.93186085,5.482522430837715,"Eikelaarstraat 33 ,3600 ,GENK"
2165.0,,Rue d Horrues,63.0,7090.0,Braine-le-Comte,Hainaut,hall de sport,,,,50.6098921,4.1339262,"Rue d Horrues 63 ,7090 ,Braine-le-Comte"
2166.0,,Rue du Poseur,13.0,7090.0,BRAINE-LE-COMTE,Hainaut,buvette au rez,,,,50.6187436,4.1358382,"Rue du Poseur 13 ,7090 ,BRAINE-LE-COMTE"
2169.0,,Koningin Maria-Hendrikaplein,1.0,9000.0,Gent,Oost-Vlaanderen,Kloostergang,,,,51.0360377,3.7106602,"Koningin Maria-Hendrikaplein 1 ,9000 ,Gent"
2170.0,,Ieperstraat,12.0,8400.0,Oostende,West-Vlaanderen,glvl tegenover onthaal,,,,51.22692775,2.915100430123987,"Ieperstraat 12 ,8400 ,Oostende"
2171.0,,Rue Belliard,49.0,1000.0,Bruxelles,Bruxelles-Brussel,"4ième étage, près d ascenceurs",,,,50.8415566,4.3723426,"Rue Belliard 49 ,1000 ,Bruxelles"
2172.0,,Rue Montoyer,46.0,1000.0,Bruxelles,Bruxelles-Brussel,"rez,  réception",,,,50.8409288,4.3721064,"Rue Montoyer 46 ,1000 ,Bruxelles"
2173.0,,Chaussée de la Hulpe,166.0,1170.0,Bruxelles,Bruxelles-Brussel,"receptie, 3e verd",,,,50.7962537,4.4044091,"Chaussée de la Hulpe 166 ,1170 ,Bruxelles"
2176.0,,Rue Emile Vandervelde,131.0,4431.0,Loncin,Liège,"rez, lok F80/1-F120/2",,,,50.5774066,5.827151563689332,"Rue Emile Vandervelde 131 ,4431 ,Loncin"
2177.0,,Rue Prévôchamps,78.0,4860.0,Pepinster,Liège,rez à côté bureau F270,,,,50.56394,5.805934,"Rue Prévôchamps 78 ,4860 ,Pepinster"
2178.0,,Rue Guillaume Charlier,132.0,7500.0,Tournai,Hainaut,accueil,,,,50.620368150000004,3.392287812339922,"Rue Guillaume Charlier 132 ,7500 ,Tournai"
2179.0,,Bedrijvenlaan ,9.0,2800.0,Mechelen,Antwerpen,"glvl, lobby rechtermuur",,,,51.002773399999995,4.46581032834775,"Bedrijvenlaan  9 ,2800 ,Mechelen"
2180.0,,Square Franklin Roosvelt,14.0,7000.0,Mons,Hainaut,rez coté local R11,,,,,,"Square Franklin Roosvelt 14 ,7000 ,Mons"
2183.0,,Rue de Brivioulle,10.0,4260.0,Braives,Liège,à droite du bar,,,,50.62000555,5.13865535832239,"Rue de Brivioulle 10 ,4260 ,Braives"
2185.0,,Elshoutbaan,17.0,2930.0,Brasschaat,Antwerpen,balie zwembad glvl,,,,51.2859757,4.503016824530809,"Elshoutbaan 17 ,2930 ,Brasschaat"
2186.0,,Rue du Progrès,76.0,1030.0,Bruxelles,Bruxelles-Brussel,inkom lokettenzaal links,,,,50.8602926,4.3605719,"Rue du Progrès 76 ,1030 ,Bruxelles"
2187.0,,Rue du Progrès,76.0,1030.0,Bruxelles,Bruxelles-Brussel,inkom lokettenzaal links,,,,50.8602926,4.3605719,"Rue du Progrès 76 ,1030 ,Bruxelles"
2188.0,,Europakruispunt,2.0,1000.0,Bruxelles,Bruxelles-Brussel,"salle des guichets, gauche",,,,50.8459824,4.3566582,"Europakruispunt 2 ,1000 ,Bruxelles"
2189.0,,Europakruispunt,2.0,1000.0,Bruxelles,Bruxelles-Brussel,"salle des guichets, gauche",,,,50.8459824,4.3566582,"Europakruispunt 2 ,1000 ,Bruxelles"
2192.0,,Rodderveldlaan,4.0,2600.0,Berchem,Antwerpen,"2e verdiep, kantoorgebouw",,,,51.192626,4.431192,"Rodderveldlaan 4 ,2600 ,Berchem"
2193.0,,Kortrijksestraat,174.0,8520.0,Kuurne,West-Vlaanderen,"glvl, buitenkast EHBO lok",,,,50.837231349999996,3.242516944169137,"Kortrijksestraat 174 ,8520 ,Kuurne"
2194.0,,Place Montesquieu,2.0,1348.0,Louvain-la-Neuve,Brabant Wallon,hall entrée bât. Thomas Morre,Y,,,50.6679882,4.6110798,"Place Montesquieu 2 ,1348 ,Louvain-la-Neuve"
2196.0,,Burg. Lionel Pussemierstraat,157.0,9900.0,EEKLO,Oost-Vlaanderen,inkom secretariaat,,,,51.1848351,3.5785221,"Burg. Lionel Pussemierstraat 157 ,9900 ,EEKLO"
2197.0,,Industrielaan,2.0,9900.0,EEKLO,Oost-Vlaanderen,ingang terrein op muur,,,,51.1827343,3.5462633,"Industrielaan 2 ,9900 ,EEKLO"
2199.0,,Schietpoelstraat,9.0,9900.0,EEKLO,Oost-Vlaanderen,buitenk.gebouw ZONNEHEEM,,,,51.165999,3.56687,"Schietpoelstraat 9 ,9900 ,EEKLO"
